Cell_ID,Cell_Center_X,Cell_Center_Y,pS6235_Nuc_Mean,pS6235_Nuc_Std,pS6235_Nuc_Median,pS6235_Nuc_Max,pS6235_Cell_Mean,pS6235_Cell_Std,pS6235_Cell_Median,pS6235_Cell_Max,DAPI_Nuc_Mean,DAPI_Nuc_Std,DAPI_Nuc_Median,DAPI_Nuc_Max,DAPI_Cell_Mean,DAPI_Cell_Std,DAPI_Cell_Median,DAPI_Cell_Max,pERK_Nuc_Mean,pERK_Nuc_Std,pERK_Nuc_Median,pERK_Nuc_Max,pERK_Cell_Mean,pERK_Cell_Std,pERK_Cell_Median,pERK_Cell_Max,S6_Nuc_Mean,S6_Nuc_Std,S6_Nuc_Median,S6_Nuc_Max,S6_Cell_Mean,S6_Cell_Std,S6_Cell_Median,S6_Cell_Max,p4EBP1_Nuc_Mean,p4EBP1_Nuc_Std,p4EBP1_Nuc_Median,p4EBP1_Nuc_Max,p4EBP1_Cell_Mean,p4EBP1_Cell_Std,p4EBP1_Cell_Median,p4EBP1_Cell_Max,NaKATPase_Nuc_Mean,NaKATPase_Nuc_Std,NaKATPase_Nuc_Median,NaKATPase_Nuc_Max,NaKATPase_Cell_Mean,NaKATPase_Cell_Std,NaKATPase_Cell_Median,NaKATPase_Cell_Max,E_cad_Nuc_Mean,E_cad_Nuc_Std,E_cad_Nuc_Median,E_cad_Nuc_Max,E_cad_Cell_Mean,E_cad_Cell_Std,E_cad_Cell_Median,E_cad_Cell_Max
345.0,1233.7548,924.93536,222.82672,57.50612,222.0,405.0,0.0,0.0,0.0,0.0,2320.8782,451.19687,2328.0,3468.0,0.0,0.0,0.0,0.0,182.49632,118.622665,186.0,545.0,0.0,0.0,0.0,0.0,1644.815,319.2242,1551.0,2785.0,0.0,0.0,0.0,0.0,294.4567,96.21991,283.0,585.0,0.0,0.0,0.0,0.0,1959.2173,1691.7418,1434.0,8731.0,0.0,0.0,0.0,0.0,1119.6843,950.3938,895.0,5740.0,0.0,0.0,0.0,0.0
346.0,1274.6794,1326.2112,598.8287,449.07272,421.0,2569.0,0.0,0.0,0.0,0.0,1494.393,657.1267,1354.0,3202.0,0.0,0.0,0.0,0.0,172.60266,175.57658,129.0,847.0,0.0,0.0,0.0,0.0,2254.83,590.91943,2020.0,4363.0,0.0,0.0,0.0,0.0,158.08714,40.6476,157.0,300.0,0.0,0.0,0.0,0.0,473.66174,454.5334,330.0,4164.0,0.0,0.0,0.0,0.0,9.209749,17.891773,1.0,167.0,0.0,0.0,0.0,0.0
347.0,1585.154,1882.1674,904.5867,534.8988,760.0,2828.0,0.0,0.0,0.0,0.0,1312.72,259.92957,1352.0,1884.0,0.0,0.0,0.0,0.0,623.1778,271.47107,647.0,1265.0,0.0,0.0,0.0,0.0,1951.763,280.40002,1931.0,2920.0,0.0,0.0,0.0,0.0,309.08444,102.75523,320.0,623.0,0.0,0.0,0.0,0.0,994.003,663.6251,1021.0,3333.0,0.0,0.0,0.0,0.0,875.7289,674.2566,721.0,3374.0,0.0,0.0,0.0,0.0
348.0,1691.9392,936.3793,672.2,398.1292,580.0,2037.0,0.0,0.0,0.0,0.0,667.68,258.8612,697.0,1194.0,0.0,0.0,0.0,0.0,259.94666,262.85635,206.0,1494.0,0.0,0.0,0.0,0.0,1134.0504,321.603,1112.0,2004.0,0.0,0.0,0.0,0.0,192.44592,52.398655,195.0,345.0,0.0,0.0,0.0,0.0,704.04,404.1274,596.0,2565.0,0.0,0.0,0.0,0.0,16.55852,44.366062,1.0,273.0,0.0,0.0,0.0,0.0
349.0,614.25964,803.1706,200.75223,102.15534,200.5,1039.0,0.0,0.0,0.0,0.0,1614.9125,700.2666,1488.5,3547.0,0.0,0.0,0.0,0.0,182.04155,107.221085,183.5,501.0,0.0,0.0,0.0,0.0,1531.3293,423.05267,1529.0,2752.0,0.0,0.0,0.0,0.0,223.08308,80.773056,228.0,518.0,0.0,0.0,0.0,0.0,2294.8992,1231.0444,2193.0,5897.0,0.0,0.0,0.0,0.0,1455.9718,773.47723,1424.0,4324.0,0.0,0.0,0.0,0.0
350.0,1810.7433,881.40656,388.70474,107.88456,384.0,806.0,0.0,0.0,0.0,0.0,1411.6128,471.035,1458.0,2335.0,0.0,0.0,0.0,0.0,211.23888,163.05438,196.0,912.0,0.0,0.0,0.0,0.0,1572.8783,347.7385,1620.5,2606.0,0.0,0.0,0.0,0.0,242.47923,71.03132,236.0,460.0,0.0,0.0,0.0,0.0,2127.4333,627.55707,2110.0,3885.0,0.0,0.0,0.0,0.0,1069.9036,497.4833,1105.0,2122.0,0.0,0.0,0.0,0.0
351.0,1099.8286,1217.462,345.9076,93.318634,334.0,783.0,0.0,0.0,0.0,0.0,2358.6453,489.24014,2419.0,3350.0,0.0,0.0,0.0,0.0,251.8465,144.7453,248.0,644.0,0.0,0.0,0.0,0.0,2303.4739,409.0304,2221.0,3706.0,0.0,0.0,0.0,0.0,476.3532,75.59238,472.0,722.0,0.0,0.0,0.0,0.0,1959.3889,980.5136,1719.0,6488.0,0.0,0.0,0.0,0.0,1001.8182,539.18756,884.0,3111.0,0.0,0.0,0.0,0.0
352.0,1890.5693,1454.7168,397.01938,168.2187,368.0,1596.0,0.0,0.0,0.0,0.0,1170.9672,409.8059,1147.0,2034.0,0.0,0.0,0.0,0.0,381.24887,202.58264,366.0,989.0,0.0,0.0,0.0,0.0,1027.7242,115.83446,1017.0,1363.0,0.0,0.0,0.0,0.0,176.60954,49.582485,180.0,302.0,0.0,0.0,0.0,0.0,454.71237,191.89958,407.0,1273.0,0.0,0.0,0.0,0.0,1.223547,2.487665,1.0,48.0,0.0,0.0,0.0,0.0
353.0,1920.1327,1299.6766,557.7705,596.47784,320.0,2893.0,0.0,0.0,0.0,0.0,930.04767,423.2867,814.0,2194.0,0.0,0.0,0.0,0.0,208.65723,150.82686,195.0,882.0,0.0,0.0,0.0,0.0,1042.7974,462.62738,865.0,2530.0,0.0,0.0,0.0,0.0,89.95082,48.16473,87.0,240.0,0.0,0.0,0.0,0.0,214.22206,155.26549,166.0,953.0,0.0,0.0,0.0,0.0,22.950819,29.95773,9.0,268.0,0.0,0.0,0.0,0.0
354.0,706.8864,1906.0927,167.13304,104.396706,149.0,849.0,0.0,0.0,0.0,0.0,795.76086,255.94475,800.0,1483.0,0.0,0.0,0.0,0.0,149.33632,128.72314,124.0,648.0,0.0,0.0,0.0,0.0,1584.9716,256.72635,1554.0,2556.0,0.0,0.0,0.0,0.0,165.46936,68.16408,159.0,362.0,0.0,0.0,0.0,0.0,1382.3198,729.2192,1313.0,6092.0,0.0,0.0,0.0,0.0,946.6502,720.6043,817.0,5350.0,0.0,0.0,0.0,0.0
355.0,1848.5375,1487.4926,519.35626,191.61446,490.5,1187.0,0.0,0.0,0.0,0.0,639.0165,237.60854,646.0,1270.0,0.0,0.0,0.0,0.0,259.4102,271.15323,209.5,2036.0,0.0,0.0,0.0,0.0,1454.1093,306.63388,1364.5,2361.0,0.0,0.0,0.0,0.0,257.65118,53.289566,256.0,405.0,0.0,0.0,0.0,0.0,338.56137,148.29677,315.0,889.0,0.0,0.0,0.0,0.0,1.0838324,2.1650827,1.0,57.0,0.0,0.0,0.0,0.0
356.0,1095.7687,1194.0868,374.79147,147.1557,342.0,1010.0,0.0,0.0,0.0,0.0,2273.4917,542.68866,2294.0,3500.0,0.0,0.0,0.0,0.0,271.09134,160.17097,262.0,741.0,0.0,0.0,0.0,0.0,2288.624,485.74774,2192.0,3832.0,0.0,0.0,0.0,0.0,418.96194,103.56693,420.0,756.0,0.0,0.0,0.0,0.0,2068.6301,1761.145,1538.0,10559.0,0.0,0.0,0.0,0.0,1000.2253,997.21173,680.0,5172.0,0.0,0.0,0.0,0.0
357.0,909.31604,1170.6183,191.47176,47.210445,190.0,337.0,0.0,0.0,0.0,0.0,2282.5527,926.4709,2459.0,3799.0,0.0,0.0,0.0,0.0,152.92976,129.82965,127.0,673.0,0.0,0.0,0.0,0.0,2493.229,408.44556,2428.0,3681.0,0.0,0.0,0.0,0.0,259.1542,54.209705,258.0,406.0,0.0,0.0,0.0,0.0,2022.4244,1021.23047,1747.0,6987.0,0.0,0.0,0.0,0.0,1065.8214,491.32336,1003.0,3175.0,0.0,0.0,0.0,0.0
358.0,654.5402,1877.7755,248.11145,138.24568,213.0,836.0,0.0,0.0,0.0,0.0,1345.8452,378.18634,1369.0,2219.0,0.0,0.0,0.0,0.0,91.28638,101.809204,63.0,526.0,0.0,0.0,0.0,0.0,1607.3436,572.597,1373.5,4295.0,0.0,0.0,0.0,0.0,182.17957,48.440178,183.0,413.0,0.0,0.0,0.0,0.0,658.161,820.4145,339.0,4182.0,0.0,0.0,0.0,0.0,377.9257,443.32242,211.5,3069.0,0.0,0.0,0.0,0.0
359.0,839.2368,1189.8839,271.1455,96.380714,262.0,754.0,0.0,0.0,0.0,0.0,1763.1858,381.69705,1683.5,2823.0,0.0,0.0,0.0,0.0,182.69814,119.94999,173.5,566.0,0.0,0.0,0.0,0.0,1904.5464,311.84497,1837.5,3188.0,0.0,0.0,0.0,0.0,279.94736,64.68437,277.5,505.0,0.0,0.0,0.0,0.0,939.33594,555.9159,813.5,4377.0,0.0,0.0,0.0,0.0,669.30804,419.63028,540.5,2795.0,0.0,0.0,0.0,0.0
360.0,1608.6145,1909.3809,340.09134,147.42525,324.5,819.0,0.0,0.0,0.0,0.0,1217.4736,221.37561,1186.0,1905.0,0.0,0.0,0.0,0.0,374.15015,181.71542,374.5,809.0,0.0,0.0,0.0,0.0,1589.3715,294.3068,1537.5,2346.0,0.0,0.0,0.0,0.0,1055.9303,487.7001,1070.5,2159.0,0.0,0.0,0.0,0.0,957.5836,600.0262,806.5,2728.0,0.0,0.0,0.0,0.0,989.44116,725.6468,699.0,3235.0,0.0,0.0,0.0,0.0
361.0,978.2217,1398.5271,253.25891,67.66786,247.0,460.0,0.0,0.0,0.0,0.0,1191.0171,384.36847,1151.0,2187.0,0.0,0.0,0.0,0.0,139.66046,93.64837,134.0,440.0,0.0,0.0,0.0,0.0,1867.5907,158.97162,1844.0,2387.0,0.0,0.0,0.0,0.0,250.75038,54.43236,248.0,407.0,0.0,0.0,0.0,0.0,746.9845,415.82745,595.0,2698.0,0.0,0.0,0.0,0.0,695.75037,387.6954,595.0,2422.0,0.0,0.0,0.0,0.0
362.0,815.4829,518.4503,471.08542,207.41107,426.0,1225.0,0.0,0.0,0.0,0.0,1682.4705,526.4595,1673.0,3213.0,0.0,0.0,0.0,0.0,207.09473,111.66826,205.0,548.0,0.0,0.0,0.0,0.0,955.0823,332.027,858.5,2404.0,0.0,0.0,0.0,0.0,158.941,39.80874,157.5,311.0,0.0,0.0,0.0,0.0,616.6817,366.98938,551.5,2269.0,0.0,0.0,0.0,0.0,47.690994,67.36394,26.5,428.0,0.0,0.0,0.0,0.0
363.0,1106.3851,1049.5575,161.83075,42.013245,161.0,313.0,0.0,0.0,0.0,0.0,2298.0217,392.7456,2292.5,3429.0,0.0,0.0,0.0,0.0,159.57608,113.54104,157.0,486.0,0.0,0.0,0.0,0.0,1771.972,281.93637,1721.5,2739.0,0.0,0.0,0.0,0.0,177.26863,68.19511,171.0,375.0,0.0,0.0,0.0,0.0,1320.6599,970.56976,1101.0,6143.0,0.0,0.0,0.0,0.0,952.64905,783.89044,703.0,6305.0,0.0,0.0,0.0,0.0
364.0,1484.6569,568.6056,841.43634,434.02042,663.0,2101.0,0.0,0.0,0.0,0.0,2274.9875,435.2587,2259.5,3489.0,0.0,0.0,0.0,0.0,497.07608,165.90425,488.0,1289.0,0.0,0.0,0.0,0.0,1325.3757,358.39227,1340.5,2325.0,0.0,0.0,0.0,0.0,2698.0217,1331.5486,3017.0,5415.0,0.0,0.0,0.0,0.0,2127.4224,949.4982,1867.5,5031.0,0.0,0.0,0.0,0.0,1509.1149,709.9996,1503.5,4823.0,0.0,0.0,0.0,0.0
365.0,1499.0559,1411.7174,243.16304,130.58746,215.0,932.0,0.0,0.0,0.0,0.0,1591.3354,461.63358,1583.0,2629.0,0.0,0.0,0.0,0.0,183.5854,141.96376,161.0,691.0,0.0,0.0,0.0,0.0,1671.0963,262.2404,1576.0,2622.0,0.0,0.0,0.0,0.0,267.21585,47.951466,268.0,420.0,0.0,0.0,0.0,0.0,778.15375,750.919,501.5,4191.0,0.0,0.0,0.0,0.0,458.54193,343.3329,354.5,1802.0,0.0,0.0,0.0,0.0
366.0,1811.5668,1037.9891,272.0885,79.751205,258.5,624.0,0.0,0.0,0.0,0.0,1012.01245,407.3444,989.5,1802.0,0.0,0.0,0.0,0.0,238.59782,145.89447,224.0,894.0,0.0,0.0,0.0,0.0,1518.747,296.76697,1526.5,2274.0,0.0,0.0,0.0,0.0,392.2857,89.96319,386.0,647.0,0.0,0.0,0.0,0.0,2067.2703,1219.1224,1830.0,6197.0,0.0,0.0,0.0,0.0,1302.5901,922.8144,1145.5,5102.0,0.0,0.0,0.0,0.0
367.0,1350.7092,514.5179,448.13376,213.85338,387.0,1289.0,0.0,0.0,0.0,0.0,1935.8228,647.4468,1861.0,3449.0,0.0,0.0,0.0,0.0,389.71384,177.05957,369.0,1252.0,0.0,0.0,0.0,0.0,1468.5272,318.7989,1440.0,2488.0,0.0,0.0,0.0,0.0,270.26437,62.47571,276.0,453.0,0.0,0.0,0.0,0.0,2747.3545,1365.7083,2641.0,8690.0,0.0,0.0,0.0,0.0,2766.8896,1290.4984,2583.0,6428.0,0.0,0.0,0.0,0.0
368.0,1340.1744,812.75543,245.62773,58.80185,238.5,431.0,0.0,0.0,0.0,0.0,2093.2756,715.9951,2255.5,3582.0,0.0,0.0,0.0,0.0,279.95795,154.54176,266.0,809.0,0.0,0.0,0.0,0.0,1921.8926,612.05804,1802.5,3619.0,0.0,0.0,0.0,0.0,403.2212,65.65874,409.0,570.0,0.0,0.0,0.0,0.0,2678.6917,2189.2632,2071.5,8323.0,0.0,0.0,0.0,0.0,1315.1495,1257.3678,811.0,5361.0,0.0,0.0,0.0,0.0
369.0,1912.8658,1434.9719,393.90952,254.11707,295.0,1177.0,0.0,0.0,0.0,0.0,989.9158,288.08484,1002.0,1658.0,0.0,0.0,0.0,0.0,242.60219,152.1689,236.0,704.0,0.0,0.0,0.0,0.0,1090.6132,365.23645,1004.0,2052.0,0.0,0.0,0.0,0.0,102.81123,52.807957,100.0,270.0,0.0,0.0,0.0,0.0,500.7691,373.42908,427.0,1824.0,0.0,0.0,0.0,0.0,1.4212168,3.8989322,1.0,64.0,0.0,0.0,0.0,0.0
370.0,1042.2468,1638.1907,564.4406,376.26343,436.0,2591.0,0.0,0.0,0.0,0.0,831.54376,400.84854,767.5,1967.0,0.0,0.0,0.0,0.0,198.37813,222.42706,147.5,1357.0,0.0,0.0,0.0,0.0,1610.6453,157.5476,1584.0,2246.0,0.0,0.0,0.0,0.0,253.57657,74.201294,251.0,500.0,0.0,0.0,0.0,0.0,706.23596,303.6522,670.5,2617.0,0.0,0.0,0.0,0.0,138.33125,210.7771,67.5,1232.0,0.0,0.0,0.0,0.0
371.0,676.3549,1598.6956,187.50316,50.97634,183.5,344.0,0.0,0.0,0.0,0.0,1400.6057,369.1563,1390.0,2304.0,0.0,0.0,0.0,0.0,128.00473,143.26575,87.0,792.0,0.0,0.0,0.0,0.0,1939.3722,575.0079,1745.5,3771.0,0.0,0.0,0.0,0.0,348.306,51.439693,345.0,495.0,0.0,0.0,0.0,0.0,1575.5126,1024.5215,1213.0,5091.0,0.0,0.0,0.0,0.0,867.41486,674.3309,617.5,4475.0,0.0,0.0,0.0,0.0
372.0,802.19464,667.1519,329.50317,152.27644,290.0,1103.0,0.0,0.0,0.0,0.0,1817.6139,355.86783,1830.0,2900.0,0.0,0.0,0.0,0.0,215.95094,114.70766,210.5,580.0,0.0,0.0,0.0,0.0,1323.443,306.63467,1212.5,2413.0,0.0,0.0,0.0,0.0,163.80537,41.026257,162.5,279.0,0.0,0.0,0.0,0.0,2170.9873,1017.79376,1913.0,6463.0,0.0,0.0,0.0,0.0,1326.47,1024.6846,968.5,7985.0,0.0,0.0,0.0,0.0
373.0,501.73853,776.27734,322.0333,159.7739,304.0,814.0,0.0,0.0,0.0,0.0,1495.6768,621.7285,1520.0,2769.0,0.0,0.0,0.0,0.0,186.6038,179.40906,160.0,1012.0,0.0,0.0,0.0,0.0,1603.8336,866.1478,1295.0,4074.0,0.0,0.0,0.0,0.0,303.63232,165.94592,273.0,766.0,0.0,0.0,0.0,0.0,3872.748,3064.3186,2964.0,13422.0,0.0,0.0,0.0,0.0,2076.011,1978.518,1341.0,10383.0,0.0,0.0,0.0,0.0
374.0,1488.7496,945.51984,364.76862,112.47051,345.0,702.0,0.0,0.0,0.0,0.0,2557.068,664.4486,2672.0,3857.0,0.0,0.0,0.0,0.0,204.10619,138.73985,194.0,580.0,0.0,0.0,0.0,0.0,1709.2345,402.0484,1568.0,2782.0,0.0,0.0,0.0,0.0,535.2694,160.69702,532.0,933.0,0.0,0.0,0.0,0.0,1952.412,831.5963,1686.0,4821.0,0.0,0.0,0.0,0.0,1948.7211,1013.85205,1567.0,5479.0,0.0,0.0,0.0,0.0
375.0,1762.9761,1364.7914,490.18152,432.18408,274.0,1729.0,0.0,0.0,0.0,0.0,1152.6847,586.6858,1031.5,2634.0,0.0,0.0,0.0,0.0,354.18472,186.47002,341.5,935.0,0.0,0.0,0.0,0.0,1524.2611,457.90137,1367.0,2657.0,0.0,0.0,0.0,0.0,155.54936,43.258472,156.0,280.0,0.0,0.0,0.0,0.0,593.1608,217.29129,589.0,1426.0,0.0,0.0,0.0,0.0,4.9761147,11.023762,1.0,87.0,0.0,0.0,0.0,0.0
376.0,1460.8131,1064.6326,405.61182,173.86082,369.0,1363.0,0.0,0.0,0.0,0.0,2158.9026,487.67178,2219.0,3203.0,0.0,0.0,0.0,0.0,294.64377,133.91068,295.0,785.0,0.0,0.0,0.0,0.0,1517.516,187.47748,1489.0,2244.0,0.0,0.0,0.0,0.0,429.5032,115.61491,423.0,786.0,0.0,0.0,0.0,0.0,1284.8914,665.56647,1125.5,3827.0,0.0,0.0,0.0,0.0,1062.9856,619.5272,931.5,3152.0,0.0,0.0,0.0,0.0
377.0,1564.0432,719.3936,283.3984,129.18974,240.0,901.0,0.0,0.0,0.0,0.0,1990.9648,779.439,2194.0,3533.0,0.0,0.0,0.0,0.0,250.2848,137.7718,249.0,685.0,0.0,0.0,0.0,0.0,1595.5232,570.4,1455.0,2902.0,0.0,0.0,0.0,0.0,273.6,111.30924,245.0,869.0,0.0,0.0,0.0,0.0,1727.3744,1638.5365,1178.0,8079.0,0.0,0.0,0.0,0.0,1315.9216,1337.9613,841.0,6389.0,0.0,0.0,0.0,0.0
378.0,342.4936,994.08655,28.64423,19.104765,27.0,104.0,0.0,0.0,0.0,0.0,31.407051,7.6703525,30.0,76.0,0.0,0.0,0.0,0.0,63.080128,51.118046,62.0,202.0,0.0,0.0,0.0,0.0,470.26282,38.67275,472.0,570.0,0.0,0.0,0.0,0.0,39.871796,40.823566,29.0,203.0,0.0,0.0,0.0,0.0,164.39102,163.64592,98.5,634.0,0.0,0.0,0.0,0.0,32.695515,23.329927,31.0,106.0,0.0,0.0,0.0,0.0
379.0,866.81805,1226.3043,385.15942,171.18831,348.0,861.0,0.0,0.0,0.0,0.0,1513.7552,312.01956,1508.0,2661.0,0.0,0.0,0.0,0.0,185.72302,98.373146,187.0,508.0,0.0,0.0,0.0,0.0,1779.4268,219.10242,1719.0,2386.0,0.0,0.0,0.0,0.0,245.02577,45.918564,247.0,381.0,0.0,0.0,0.0,0.0,700.7697,296.9304,633.0,2283.0,0.0,0.0,0.0,0.0,512.5169,261.7569,426.0,1990.0,0.0,0.0,0.0,0.0
380.0,1741.0161,719.6349,491.56866,194.9383,445.0,1395.0,0.0,0.0,0.0,0.0,2832.4282,870.92737,2864.0,4095.0,0.0,0.0,0.0,0.0,205.02423,132.3084,189.0,679.0,0.0,0.0,0.0,0.0,933.5299,245.26707,915.0,1861.0,0.0,0.0,0.0,0.0,508.96606,74.444984,506.0,756.0,0.0,0.0,0.0,0.0,898.8627,501.77203,864.0,2927.0,0.0,0.0,0.0,0.0,1285.651,968.75665,1026.0,4301.0,0.0,0.0,0.0,0.0
381.0,916.3931,629.8809,325.26102,126.650665,296.0,1094.0,0.0,0.0,0.0,0.0,2095.8025,441.29074,2179.0,2919.0,0.0,0.0,0.0,0.0,282.3344,131.25085,282.0,710.0,0.0,0.0,0.0,0.0,1393.5726,258.27048,1377.0,2419.0,0.0,0.0,0.0,0.0,207.57422,42.302258,205.0,381.0,0.0,0.0,0.0,0.0,1677.7292,654.8051,1518.0,4310.0,0.0,0.0,0.0,0.0,1084.4062,497.1186,943.0,3050.0,0.0,0.0,0.0,0.0
382.0,1673.4551,1319.7324,1507.9136,1053.5564,1158.0,3672.0,0.0,0.0,0.0,0.0,1887.6183,804.29395,1849.0,3450.0,0.0,0.0,0.0,0.0,375.33768,205.09943,360.0,1027.0,0.0,0.0,0.0,0.0,2289.4634,638.6907,2271.0,4283.0,0.0,0.0,0.0,0.0,191.58891,56.979122,193.0,331.0,0.0,0.0,0.0,0.0,380.75858,210.87448,331.0,1014.0,0.0,0.0,0.0,0.0,3.5089722,9.045039,1.0,70.0,0.0,0.0,0.0,0.0
383.0,959.1863,1293.598,259.28104,81.668526,251.5,517.0,0.0,0.0,0.0,0.0,1497.6111,342.3677,1571.5,2263.0,0.0,0.0,0.0,0.0,228.81046,117.22121,222.0,631.0,0.0,0.0,0.0,0.0,1937.3954,300.59683,1842.0,3112.0,0.0,0.0,0.0,0.0,326.89053,73.989395,315.0,692.0,0.0,0.0,0.0,0.0,943.8268,323.58914,890.0,3051.0,0.0,0.0,0.0,0.0,552.36926,267.41425,490.0,3200.0,0.0,0.0,0.0,0.0
384.0,973.4967,1551.232,128.06863,64.74512,119.5,515.0,0.0,0.0,0.0,0.0,1227.433,787.97577,1116.0,2858.0,0.0,0.0,0.0,0.0,248.36111,229.79198,196.0,2040.0,0.0,0.0,0.0,0.0,1936.0098,362.49414,1886.5,3175.0,0.0,0.0,0.0,0.0,117.14706,45.811935,119.5,399.0,0.0,0.0,0.0,0.0,1590.2909,1495.4666,958.0,9368.0,0.0,0.0,0.0,0.0,578.2876,680.25977,242.5,4071.0,0.0,0.0,0.0,0.0
385.0,1300.5964,1223.719,635.7271,266.29584,592.0,1662.0,0.0,0.0,0.0,0.0,2627.9526,968.27795,2821.5,4095.0,0.0,0.0,0.0,0.0,263.7108,181.82253,236.5,853.0,0.0,0.0,0.0,0.0,2534.8496,635.54175,2503.5,4258.0,0.0,0.0,0.0,0.0,549.80066,118.29265,553.5,890.0,0.0,0.0,0.0,0.0,2336.2124,1556.2566,1984.5,7271.0,0.0,0.0,0.0,0.0,1412.6356,1202.9796,1027.5,7617.0,0.0,0.0,0.0,0.0
386.0,607.0066,1791.6699,312.06732,134.58842,282.0,1007.0,0.0,0.0,0.0,0.0,1403.7126,413.79132,1406.0,2384.0,0.0,0.0,0.0,0.0,137.59113,127.85102,120.0,579.0,0.0,0.0,0.0,0.0,1624.45,246.19853,1572.0,2544.0,0.0,0.0,0.0,0.0,177.66667,38.853592,176.0,312.0,0.0,0.0,0.0,0.0,540.5271,206.18367,487.0,1183.0,0.0,0.0,0.0,0.0,9.2118225,14.586792,1.0,87.0,0.0,0.0,0.0,0.0
387.0,1866.7747,1353.8536,381.52466,146.02316,347.5,919.0,0.0,0.0,0.0,0.0,921.18256,402.9189,855.5,2051.0,0.0,0.0,0.0,0.0,500.33716,222.3506,486.5,1148.0,0.0,0.0,0.0,0.0,873.7237,92.92856,857.5,1242.0,0.0,0.0,0.0,0.0,149.76315,43.343597,147.0,280.0,0.0,0.0,0.0,0.0,231.70395,95.444725,206.5,558.0,0.0,0.0,0.0,0.0,2.1825657,5.6319013,1.0,59.0,0.0,0.0,0.0,0.0
388.0,1817.1848,1738.1205,594.66504,464.5452,364.5,2068.0,0.0,0.0,0.0,0.0,747.8713,298.06366,705.0,1621.0,0.0,0.0,0.0,0.0,212.4835,147.42998,206.0,695.0,0.0,0.0,0.0,0.0,1217.4884,223.99527,1196.5,1937.0,0.0,0.0,0.0,0.0,152.84653,50.561935,153.0,361.0,0.0,0.0,0.0,0.0,413.27228,307.05884,319.5,1706.0,0.0,0.0,0.0,0.0,109.21122,204.90681,39.0,1667.0,0.0,0.0,0.0,0.0
389.0,1332.005,776.28906,245.86378,96.1298,230.0,580.0,0.0,0.0,0.0,0.0,2278.495,421.11432,2222.5,3348.0,0.0,0.0,0.0,0.0,204.81064,115.7579,201.0,660.0,0.0,0.0,0.0,0.0,1490.1046,492.64658,1324.5,2854.0,0.0,0.0,0.0,0.0,263.0,54.447178,258.0,434.0,0.0,0.0,0.0,0.0,2166.0017,1437.6738,1923.5,6210.0,0.0,0.0,0.0,0.0,1176.3572,973.4162,811.5,4409.0,0.0,0.0,0.0,0.0
390.0,632.875,574.73334,331.83334,143.39017,311.0,1049.0,0.0,0.0,0.0,0.0,1216.0884,653.3058,1035.0,2590.0,0.0,0.0,0.0,0.0,167.96834,144.54298,147.0,700.0,0.0,0.0,0.0,0.0,1268.8817,494.95856,1198.5,2941.0,0.0,0.0,0.0,0.0,210.65,70.84613,213.0,421.0,0.0,0.0,0.0,0.0,2801.005,2021.0073,2215.0,10191.0,0.0,0.0,0.0,0.0,1966.4917,1393.5248,1540.5,8095.0,0.0,0.0,0.0,0.0
391.0,530.2872,1725.4891,205.27379,65.41506,200.0,392.0,0.0,0.0,0.0,0.0,1773.1102,544.5816,1771.0,3190.0,0.0,0.0,0.0,0.0,156.6611,109.54229,143.0,777.0,0.0,0.0,0.0,0.0,1643.2053,335.82718,1573.0,2999.0,0.0,0.0,0.0,0.0,284.6778,67.28452,289.0,454.0,0.0,0.0,0.0,0.0,1379.9199,684.17737,1269.0,4033.0,0.0,0.0,0.0,0.0,935.0451,462.96863,793.0,3059.0,0.0,0.0,0.0,0.0
392.0,989.35284,1748.5117,469.97156,193.96436,445.0,1120.0,0.0,0.0,0.0,0.0,1295.5334,379.95956,1322.0,2329.0,0.0,0.0,0.0,0.0,252.4214,156.26785,250.0,807.0,0.0,0.0,0.0,0.0,1900.7576,372.53018,1813.5,3374.0,0.0,0.0,0.0,0.0,293.8428,85.06813,299.0,537.0,0.0,0.0,0.0,0.0,1914.6371,1239.9652,1419.0,6399.0,0.0,0.0,0.0,0.0,1647.3528,1155.9453,1426.5,6341.0,0.0,0.0,0.0,0.0
393.0,1110.5889,676.79364,264.5235,149.37535,211.0,800.0,0.0,0.0,0.0,0.0,2398.5957,570.79407,2465.0,3517.0,0.0,0.0,0.0,0.0,223.85236,130.59785,216.0,751.0,0.0,0.0,0.0,0.0,1331.1259,304.5444,1258.5,2690.0,0.0,0.0,0.0,0.0,263.6812,53.783268,263.0,443.0,0.0,0.0,0.0,0.0,1693.901,1294.8462,1364.0,6537.0,0.0,0.0,0.0,0.0,1220.953,926.58435,970.5,4828.0,0.0,0.0,0.0,0.0
394.0,1122.6588,2008.0454,318.54285,126.636154,300.0,722.0,0.0,0.0,0.0,0.0,930.72943,214.28685,940.0,1485.0,0.0,0.0,0.0,0.0,162.53781,127.77862,158.0,633.0,0.0,0.0,0.0,0.0,1818.2672,370.55624,1707.0,2975.0,0.0,0.0,0.0,0.0,177.57816,55.252014,180.0,352.0,0.0,0.0,0.0,0.0,1591.9193,1581.4287,1085.0,8200.0,0.0,0.0,0.0,0.0,793.99664,625.4444,622.0,4083.0,0.0,0.0,0.0,0.0
